id_venda,id_produto,id_cliente,id_regiao,data,quantidade,valor_total
8308,48,853,3,2024-02-17,1,83.19
8309,77,635,1,2024-03-06,1,43.08
8310,70,578,3,2023-01-24,1,106.18
8311,42,877,5,2023-11-07,1,67.93
8312,95,34,3,2023-03-14,1,53.06
8313,62,351,2,2023-09-29,1,121.82
8314,79,878,3,2023-06-02,1,76.57
8315,66,986,4,2024-04-29,1,47.46
8316,5,880,5,2023-10-22,1,112.11
8317,60,351,2,2024-07-20,2,124.72
8318,28,915,1,2024-08-30,2,129.62
8319,87,960,3,2023-06-01,2,157.88
8320,69,741,3,2024-08-22,1,51.54
8321,84,665,1,2024-09-06,1,95.87
8322,78,358,2,2023-03-10,1,98.14
8323,13,303,1,2024-03-04,1,50.23
8324,98,333,3,2023-07-20,1,31.45
8325,6,402,2,2023-08-10,1,44.8
8326,80,570,2,2023-08-02,2,38.32
8327,62,324,1,2023-09-29,1,121.82
8328,77,982,4,2024-02-09,2,86.16
8329,74,330,2,2024-06-11,2,93.56
8330,98,83,3,2023-10-30,1,31.45
8331,54,88,5,2023-01-01,2,45.56
8332,45,810,1,2023-02-20,1,50.07
8333,77,645,2,2023-05-07,2,86.16
8334,85,184,1,2024-03-11,1,70.1
8335,66,104,2,2024-04-13,2,94.92
8336,71,898,3,2023-07-19,1,73.15
8337,8,347,3,2023-10-25,3,129.0
8338,48,860,4,2023-10-18,1,83.19
8339,79,378,2,2024-12-09,1,76.57
8340,6,989,2,2024-07-13,2,89.6
8341,64,866,1,2024-05-05,2,113.9
8342,71,468,5,2024-12-09,1,73.15
8343,54,749,4,2024-09-17,1,22.78
8344,41,718,1,2023-05-25,1,7.74
8345,6,646,5,2023-02-27,4,179.2
8346,16,896,4,2023-11-18,2,111.16
8347,59,289,4,2023-04-21,2,110.42
8348,10,963,4,2023-06-06,1,98.55
8349,58,302,1,2023-03-16,1,102.1
8350,16,271,2,2023-08-20,1,55.58
8351,30,384,5,2023-03-04,2,30.58
8352,21,77,2,2024-11-01,1,87.92
8353,4,132,1,2024-02-06,2,61.78
8354,24,328,2,2024-11-02,1,92.43
8355,40,157,2,2024-05-07,1,39.15
8356,11,951,1,2024-09-02,1,73.71
8357,53,327,2,2023-06-12,1,56.17
8358,81,600,2,2023-05-29,1,34.26
8359,90,879,3,2023-11-16,1,72.41
8360,95,147,5,2024-04-24,1,53.06
8361,92,972,3,2023-07-06,2,123.14
8362,89,464,1,2023-09-14,1,87.28
8363,3,542,3,2024-04-20,1,59.07
8364,14,314,4,2023-06-09,1,92.29
8365,8,798,3,2023-10-21,1,43.0
8366,45,890,1,2023-11-29,2,100.14
8367,51,571,1,2023-01-29,1,19.62
8368,58,446,3,2023-05-19,2,204.2
8369,25,887,3,2023-12-14,1,44.76
8370,83,569,3,2023-04-07,1,53.01
8371,12,834,1,2024-08-30,1,76.46
8372,11,662,5,2023-11-01,1,73.71
8373,77,168,5,2024-06-25,1,43.08
8374,63,533,4,2024-09-20,2,90.88
8375,7,837,5,2024-08-18,1,73.47
8376,66,915,1,2023-02-01,1,47.46
8377,75,476,2,2023-02-25,1,63.03
8378,32,111,5,2023-08-21,1,69.75
8379,61,501,5,2023-06-07,1,38.58
8380,84,831,2,2023-09-19,1,95.87
8381,73,598,5,2024-11-13,1,35.61
8382,94,264,3,2024-11-27,1,86.5
8383,58,423,2,2024-11-01,1,102.1
8384,97,38,2,2023-02-25,2,121.6
8385,14,191,2,2023-11-22,1,92.29
8386,56,845,5,2023-03-11,1,85.52
8387,95,691,1,2024-04-12,4,212.24
8388,53,352,1,2023-02-16,1,56.17
8389,91,707,5,2024-10-10,1,81.85
8390,95,441,4,2023-01-07,1,53.06
8391,36,258,2,2024-07-18,1,59.88
8392,14,822,1,2024-08-29,1,92.29
8393,73,863,3,2023-06-07,3,106.83
8394,70,959,4,2024-01-23,1,106.18
8395,22,638,2,2023-09-12,2,129.1
8396,21,56,4,2024-02-04,1,87.92
8397,95,751,2,2023-11-03,1,53.06
8398,57,43,1,2023-08-13,1,69.77
8399,60,440,3,2023-07-14,2,124.72
8400,31,372,4,2023-12-13,3,160.35
8401,18,96,1,2024-11-29,1,53.89
8402,73,9,3,2024-10-28,3,106.83
8403,53,372,4,2023-07-31,1,56.17
8404,43,961,1,2024-01-07,1,16.45
8405,34,601,1,2024-07-27,1,109.05
8406,23,967,2,2023-11-05,1,31.45
8407,5,748,2,2023-08-08,1,112.11
8408,30,176,3,2024-01-10,1,15.29
8409,43,899,2,2024-06-28,1,16.45
8410,83,104,2,2024-11-24,1,53.01
8411,13,3,5,2024-03-22,1,50.23
8412,10,44,4,2023-08-06,5,492.75
8413,67,458,4,2024-05-28,1,74.97
8414,17,463,3,2024-05-27,1,45.48
8415,22,188,1,2024-06-05,1,64.55
8416,64,396,1,2024-11-02,1,56.95
8417,77,220,2,2024-11-13,2,86.16
8418,35,649,2,2023-04-12,1,50.16
8419,28,958,1,2024-08-03,2,129.62
8420,46,226,2,2023-09-23,1,38.35
8421,22,663,4,2024-04-03,1,64.55
8422,16,564,1,2024-08-31,1,55.58
8423,44,355,2,2024-01-25,1,84.35
8424,31,340,2,2023-03-20,1,53.45
8425,86,749,4,2023-02-28,1,39.91
8426,43,559,5,2024-08-02,1,16.45
8427,68,471,2,2023-08-01,1,53.8
8428,26,616,1,2023-01-03,5,299.45
8429,81,267,2,2023-04-25,1,34.26
8430,75,176,3,2023-08-23,1,63.03
8431,83,436,5,2024-03-10,1,53.01
8432,9,4,5,2024-05-03,1,98.65
8433,81,767,3,2024-11-12,1,34.26
8434,70,784,5,2023-04-14,2,212.36
8435,43,274,1,2024-05-18,4,65.8
8436,89,88,5,2023-11-23,1,87.28
8437,7,893,1,2024-03-17,1,73.47
8438,22,898,3,2023-06-04,1,64.55
8439,54,380,4,2023-05-22,1,22.78
8440,83,511,3,2024-07-22,1,53.01
8441,71,510,5,2023-09-16,1,73.15
8442,28,99,4,2024-01-22,1,64.81
8443,95,62,3,2024-01-04,1,53.06
8444,50,668,5,2023-03-13,1,47.99
8445,1,139,1,2023-10-18,1,18.87
8446,99,715,2,2023-05-22,1,127.7
8447,99,154,2,2023-02-06,1,127.7
8448,66,510,5,2023-10-19,2,94.92
8449,42,67,5,2023-07-30,1,67.93
8450,10,783,3,2023-08-18,2,197.1
8451,19,933,1,2023-05-09,1,45.74
8452,51,370,2,2023-02-07,1,19.62
8453,23,816,1,2023-01-27,1,31.45
8454,21,964,5,2024-11-20,1,87.92
8455,93,962,3,2024-11-19,3,302.73
8456,81,888,2,2023-07-11,1,34.26
8457,69,463,3,2024-11-20,1,51.54
8458,78,520,1,2024-03-27,1,98.14
8459,15,192,1,2023-11-25,3,118.44
8460,86,47,2,2024-03-10,1,39.91
8461,57,448,4,2023-02-23,4,279.08
8462,12,519,4,2023-01-05,2,152.92
8463,80,22,1,2023-09-21,1,19.16
8464,39,662,5,2024-07-19,2,181.94
8465,1,719,1,2023-12-22,5,94.35
8466,78,618,1,2024-01-05,1,98.14
8467,29,517,3,2023-04-06,1,66.49
8468,100,417,2,2024-02-09,1,116.51
8469,95,988,3,2024-07-20,1,53.06
8470,16,66,2,2024-05-29,1,55.58
8471,34,454,3,2023-08-03,1,109.05
8472,94,122,3,2024-06-16,1,86.5
8473,15,285,1,2023-04-26,1,39.48
8474,97,859,1,2023-11-30,1,60.8
8475,59,853,3,2023-01-19,2,110.42
8476,96,973,1,2024-01-09,1,95.83
8477,81,169,1,2024-12-10,1,34.26
8478,89,337,2,2024-12-16,1,87.28
8479,44,505,5,2024-12-29,1,84.35
8480,8,704,4,2024-01-17,3,129.0
8481,64,637,5,2024-10-29,1,56.95
8482,69,784,5,2023-02-04,1,51.54
8483,40,395,3,2023-02-03,3,117.45
8484,2,115,1,2023-03-11,3,117.18
8485,6,147,5,2024-09-28,1,44.8
8486,33,653,1,2024-07-08,2,136.86
8487,76,826,4,2024-06-24,1,80.22
8488,68,30,5,2023-04-17,1,53.8
8489,85,121,5,2024-03-17,1,70.1
8490,22,548,5,2023-05-28,1,64.55
8491,75,749,4,2024-10-02,2,126.06
8492,78,694,4,2023-06-08,1,98.14
8493,76,919,2,2024-02-16,1,80.22
8494,27,435,2,2024-04-16,3,85.77
8495,12,884,3,2024-06-24,1,76.46
8496,9,678,2,2023-05-16,4,394.6
8497,59,421,1,2024-03-07,5,276.05
8498,59,737,3,2024-02-02,1,55.21
8499,2,300,2,2023-04-09,1,39.06
8500,52,380,4,2023-10-23,1,106.68
8501,46,163,3,2024-04-11,1,38.35
8502,20,975,2,2024-09-17,1,78.71
8503,98,497,4,2023-08-09,1,31.45
8504,22,833,2,2023-07-01,4,258.2
8505,33,81,2,2024-03-01,1,68.43
8506,3,114,1,2024-11-14,1,59.07
8507,16,374,4,2024-05-21,1,55.58
8508,35,826,4,2024-01-02,1,50.16
8509,79,268,3,2024-07-30,2,153.14
8510,47,404,4,2024-10-31,1,70.27
8511,9,77,2,2024-06-19,1,98.65
8512,97,298,3,2023-08-16,1,60.8
8513,71,132,1,2023-07-26,1,73.15
8514,1,75,2,2023-01-13,1,18.87
8515,23,642,3,2023-02-11,1,31.45
8516,27,753,3,2024-06-12,1,28.59
8517,74,782,3,2023-02-18,3,140.34
8518,32,298,3,2023-08-03,3,209.25
8519,84,398,1,2023-02-14,1,95.87
8520,19,910,2,2024-10-31,2,91.48
8521,67,294,3,2023-03-18,1,74.97
8522,16,650,4,2024-10-11,1,55.58
8523,57,420,3,2023-04-06,1,69.77
8524,54,130,3,2024-01-22,1,22.78
8525,47,418,3,2023-12-27,1,70.27
8526,6,918,2,2023-02-19,1,44.8
8527,93,611,5,2023-01-17,1,100.91
8528,5,62,3,2023-01-06,2,224.22
8529,5,103,4,2024-04-21,1,112.11
8530,97,402,2,2023-11-04,1,60.8
8531,41,819,3,2024-05-04,2,15.48
8532,11,549,2,2023-02-28,1,73.71
8533,16,687,4,2023-04-08,1,55.58
8534,13,363,3,2023-09-07,2,100.46
8535,22,537,2,2024-01-12,1,64.55
8536,7,450,2,2024-03-18,1,73.47
8537,18,309,5,2024-12-03,1,53.89
8538,58,772,2,2024-06-12,2,204.2
8539,63,880,5,2023-11-15,1,45.44
8540,20,458,4,2024-08-20,2,157.42
8541,2,432,3,2024-07-17,1,39.06
8542,14,68,3,2024-11-03,1,92.29
8543,1,4,5,2024-03-21,2,37.74
8544,15,771,5,2024-05-27,1,39.48
8545,49,814,4,2023-01-20,1,105.71
8546,82,607,2,2023-06-04,1,55.78
8547,23,671,2,2023-11-26,2,62.9
8548,11,245,5,2023-01-19,1,73.71
8549,97,803,4,2024-04-08,1,60.8
8550,28,331,2,2023-04-18,1,64.81
8551,47,61,1,2024-01-20,2,140.54
8552,97,738,4,2024-08-25,1,60.8
8553,51,208,4,2024-04-05,1,19.62
8554,85,912,3,2024-06-10,1,70.1
8555,25,517,3,2024-06-25,1,44.76
8556,41,117,1,2024-12-06,1,7.74
8557,90,534,1,2024-03-20,1,72.41
8558,40,540,1,2024-05-10,1,39.15
8559,46,779,2,2024-11-01,2,76.7
8560,14,915,1,2023-03-09,2,184.58
8561,61,690,5,2024-09-06,1,38.58
8562,12,814,4,2024-02-15,2,152.92
8563,83,365,5,2023-02-03,1,53.01
8564,51,553,2,2024-12-17,2,39.24
8565,31,874,4,2023-12-10,1,53.45
8566,19,493,2,2023-06-01,1,45.74
8567,46,722,1,2024-03-10,2,76.7
8568,33,128,4,2023-09-14,2,136.86
8569,17,848,5,2023-04-11,1,45.48
8570,5,19,3,2023-04-27,1,112.11
8571,96,317,2,2024-11-22,1,95.83
8572,46,214,2,2024-10-17,1,38.35
8573,62,405,2,2023-10-09,1,121.82
8574,81,484,4,2023-11-02,1,34.26
8575,64,268,3,2023-10-10,2,113.9
8576,96,443,5,2023-10-12,1,95.83
8577,18,222,4,2024-06-12,1,53.89
8578,90,754,1,2023-07-23,1,72.41
8579,81,665,1,2023-06-08,1,34.26
8580,61,238,5,2024-11-06,1,38.58
8581,51,690,5,2024-02-14,1,19.62
8582,5,800,2,2024-11-12,2,224.22
8583,89,986,4,2023-06-17,2,174.56
8584,30,439,3,2024-12-19,1,15.29
8585,16,347,3,2024-10-01,1,55.58
8586,13,446,3,2024-02-29,1,50.23
8587,64,122,3,2023-02-05,2,113.9
8588,31,906,4,2024-10-26,2,106.9
8589,71,466,5,2023-05-04,1,73.15
8590,23,91,2,2024-10-17,1,31.45
8591,47,838,3,2023-12-21,2,140.54
8592,28,672,2,2023-02-07,1,64.81
8593,61,104,2,2023-11-21,1,38.58
8594,15,171,5,2023-10-10,2,78.96
8595,78,171,5,2024-06-14,2,196.28
8596,76,348,1,2024-03-01,1,80.22
8597,42,675,3,2023-09-22,1,67.93
8598,1,731,2,2024-08-23,1,18.87
8599,12,613,5,2023-05-03,1,76.46
8600,72,639,4,2023-10-29,1,77.61
8601,92,388,5,2023-11-24,1,61.57
8602,72,787,4,2023-07-19,1,77.61
8603,25,180,4,2024-03-09,2,89.52
8604,51,881,3,2024-07-06,1,19.62
8605,77,779,2,2024-10-09,1,43.08
8606,72,362,1,2024-08-30,1,77.61
8607,38,607,2,2024-07-30,1,138.92
8608,21,292,4,2023-12-06,1,87.92
8609,33,892,3,2023-09-03,1,68.43
8610,36,209,5,2024-02-25,2,119.76
8611,6,390,5,2023-06-12,1,44.8
8612,39,608,3,2024-06-04,2,181.94
8613,9,499,5,2023-07-11,5,493.25
8614,92,615,2,2024-10-20,1,61.57
8615,85,553,2,2023-09-11,1,70.1
8616,80,41,3,2024-05-08,3,57.48
8617,41,809,1,2023-05-08,3,23.22
8618,24,789,1,2023-05-07,1,92.43
8619,85,640,1,2024-06-17,1,70.1
8620,3,264,3,2023-05-14,1,59.07
8621,80,687,4,2023-01-10,5,95.8
8622,96,276,2,2023-02-18,1,95.83
8623,52,248,2,2023-06-08,1,106.68
8624,49,76,4,2024-01-28,2,211.42
8625,22,980,5,2023-03-04,1,64.55
8626,64,398,1,2023-08-31,1,56.95
8627,91,330,2,2023-10-04,1,81.85
8628,20,202,2,2024-05-13,2,157.42
8629,36,941,4,2023-01-25,1,59.88
8630,3,41,3,2023-05-16,1,59.07
8631,70,150,3,2023-11-24,1,106.18
8632,47,765,1,2023-11-05,1,70.27
8633,18,656,4,2023-05-11,1,53.89
8634,68,780,5,2024-04-22,1,53.8
8635,100,627,1,2024-05-29,1,116.51
8636,95,573,4,2023-10-06,2,106.12
8637,38,868,1,2023-08-17,2,277.84
8638,16,580,4,2024-05-06,1,55.58
8639,19,483,2,2023-12-31,1,45.74
8640,82,14,2,2024-03-21,1,55.78
8641,29,717,2,2023-07-20,2,132.98
8642,8,386,4,2023-11-24,1,43.0
8643,29,71,4,2023-07-10,1,66.49
8644,21,320,5,2024-12-23,1,87.92
8645,84,551,5,2024-02-06,1,95.87
8646,52,468,5,2024-05-20,1,106.68
8647,20,993,5,2023-03-24,1,78.71
8648,24,408,3,2024-11-25,1,92.43
8649,7,477,5,2024-12-14,1,73.47
8650,54,385,1,2024-11-14,1,22.78
8651,32,810,1,2024-11-25,1,69.75
8652,80,224,2,2023-12-30,1,19.16
8653,4,787,4,2024-09-06,1,30.89
8654,16,778,3,2023-05-20,1,55.58
8655,85,574,4,2024-06-18,1,70.1
8656,88,645,2,2024-10-02,1,59.23
8657,36,885,1,2023-03-10,1,59.88
8658,46,453,1,2023-03-02,1,38.35
8659,68,782,3,2023-08-22,1,53.8
8660,91,856,2,2024-03-16,2,163.7
8661,1,241,5,2023-04-18,1,18.87
8662,55,695,2,2023-11-24,1,97.29
8663,77,347,3,2023-03-31,1,43.08
8664,50,429,2,2024-11-30,1,47.99
8665,67,831,2,2024-10-01,1,74.97
8666,61,339,3,2023-02-02,1,38.58
8667,50,76,4,2024-10-19,1,47.99
8668,74,491,1,2023-01-28,1,46.78
8669,28,296,3,2023-05-18,1,64.81
8670,41,536,2,2023-01-23,2,15.48
8671,92,176,3,2024-02-27,3,184.71
8672,64,793,4,2023-01-21,1,56.95
8673,75,895,3,2024-02-19,1,63.03
8674,86,509,4,2024-10-14,1,39.91
8675,51,296,3,2023-11-20,1,19.62
8676,28,549,2,2024-07-06,1,64.81
8677,57,592,2,2023-02-16,1,69.77
8678,87,585,4,2023-11-18,1,78.94
8679,43,707,5,2024-09-01,1,16.45
8680,70,463,3,2023-07-08,1,106.18
8681,59,212,2,2024-03-04,1,55.21
8682,22,467,1,2024-12-29,2,129.1
8683,55,886,2,2024-11-01,1,97.29
8684,19,992,3,2023-02-15,1,45.74
8685,74,602,3,2024-10-23,1,46.78
8686,77,226,2,2023-07-22,1,43.08
8687,37,565,4,2024-05-14,1,18.02
8688,9,809,1,2023-08-06,1,98.65
8689,79,893,1,2023-05-21,1,76.57
8690,44,261,1,2024-11-14,1,84.35
8691,4,116,5,2024-06-19,1,30.89
8692,68,255,5,2024-09-27,1,53.8
8693,11,438,2,2023-07-12,1,73.71
8694,43,891,2,2024-04-11,1,16.45
8695,17,681,5,2023-08-02,1,45.48
8696,10,550,2,2024-08-22,1,98.55
8697,28,174,5,2023-11-23,4,259.24
8698,38,782,3,2023-08-25,1,138.92
8699,48,258,2,2024-10-07,1,83.19
8700,75,443,5,2023-08-02,1,63.03
8701,23,570,2,2024-04-28,3,94.35
8702,53,758,5,2023-10-24,2,112.34
8703,19,909,3,2023-06-12,1,45.74
8704,92,752,2,2024-09-04,1,61.57
8705,44,352,1,2023-12-12,1,84.35
8706,30,21,4,2023-06-02,1,15.29
8707,23,936,4,2024-10-31,2,62.9
8708,30,146,4,2024-06-12,1,15.29
8709,43,606,1,2023-09-13,1,16.45
8710,46,890,1,2024-07-06,1,38.35
8711,58,475,5,2023-09-06,2,204.2
8712,68,810,1,2024-08-22,1,53.8
8713,15,51,4,2023-09-23,1,39.48
8714,57,700,3,2024-10-21,1,69.77
8715,23,5,2,2024-09-18,2,62.9
8716,9,406,1,2024-06-02,2,197.3
8717,72,111,5,2024-08-02,1,77.61
8718,60,983,1,2023-03-13,1,62.36
8719,78,218,2,2024-04-18,2,196.28
8720,61,981,3,2023-06-05,1,38.58
8721,35,840,2,2024-05-09,1,50.16
8722,22,882,4,2024-08-23,2,129.1
8723,92,287,3,2023-10-19,1,61.57
8724,81,250,4,2023-12-09,1,34.26
8725,57,29,5,2023-06-24,2,139.54
8726,48,790,5,2023-06-28,1,83.19
8727,31,256,5,2024-02-18,1,53.45
8728,4,767,3,2024-07-31,1,30.89
8729,48,83,3,2023-07-13,1,83.19
8730,23,134,1,2024-09-24,1,31.45
8731,59,472,4,2023-10-11,1,55.21
8732,43,507,4,2023-05-28,2,32.9
8733,55,543,2,2023-08-19,1,97.29
8734,48,821,4,2023-08-05,1,83.19
8735,53,203,2,2023-07-15,1,56.17
8736,100,227,3,2023-07-18,5,582.55
8737,68,340,2,2024-07-05,1,53.8
8738,87,96,1,2023-01-27,1,78.94
8739,11,323,2,2023-07-23,1,73.71
8740,57,942,2,2023-06-14,1,69.77
8741,35,873,4,2024-02-21,1,50.16
8742,37,823,3,2024-11-29,1,18.02
8743,83,762,4,2024-12-14,1,53.01
8744,17,134,1,2024-08-03,1,45.48
8745,55,648,4,2023-02-27,1,97.29
8746,15,325,2,2023-03-05,1,39.48
8747,55,953,1,2024-06-07,1,97.29
8748,56,65,1,2024-12-18,1,85.52
8749,32,116,5,2024-11-30,1,69.75
8750,96,993,5,2024-07-23,1,95.83
8751,29,627,1,2024-03-27,1,66.49
8752,11,233,1,2024-10-19,1,73.71
8753,85,314,4,2023-01-21,1,70.1
8754,62,447,5,2024-05-29,1,121.82
8755,63,443,5,2023-03-25,3,136.32
8756,16,397,4,2024-02-12,2,111.16
8757,42,805,2,2023-01-01,1,67.93
8758,52,195,2,2023-10-17,1,106.68
8759,11,114,1,2024-06-17,1,73.71
8760,43,974,1,2023-11-02,1,16.45
8761,60,916,3,2024-11-20,1,62.36
8762,37,815,5,2023-01-21,1,18.02
8763,19,49,1,2024-05-25,1,45.74
8764,17,386,4,2024-01-13,2,90.96
8765,36,163,3,2024-06-26,1,59.88
8766,17,685,3,2023-08-30,2,90.96
8767,50,285,1,2023-01-22,2,95.98
8768,40,889,5,2023-07-17,1,39.15
8769,89,170,4,2024-02-07,1,87.28
8770,99,730,5,2024-04-28,1,127.7
8771,13,649,2,2024-02-18,1,50.23
8772,62,321,5,2023-08-28,1,121.82
8773,71,391,4,2023-12-27,1,73.15
8774,46,486,1,2023-08-28,1,38.35
8775,50,755,3,2024-05-06,3,143.97
8776,68,381,5,2024-11-09,1,53.8
8777,52,706,3,2023-05-15,4,426.72
8778,16,607,2,2023-08-18,1,55.58
8779,25,627,1,2024-06-08,2,89.52
8780,31,582,3,2023-12-25,1,53.45
8781,8,794,4,2024-09-27,1,43.0
8782,43,38,2,2023-05-04,2,32.9
8783,100,470,1,2024-01-15,1,116.51
8784,19,549,2,2023-10-20,1,45.74
8785,91,845,5,2023-06-26,1,81.85
8786,47,935,4,2024-08-09,1,70.27
8787,50,631,3,2024-04-24,1,47.99
8788,79,467,1,2023-08-16,1,76.57
8789,17,823,3,2023-05-24,1,45.48
8790,82,320,5,2023-02-12,1,55.78
8791,38,446,3,2024-10-12,2,277.84
8792,72,485,3,2023-08-15,1,77.61
8793,76,984,3,2024-05-10,1,80.22
8794,95,723,5,2023-09-28,1,53.06
8795,36,856,2,2023-02-27,1,59.88
8796,27,473,5,2023-02-25,1,28.59
8797,48,206,5,2024-07-17,1,83.19
8798,2,105,2,2024-10-30,1,39.06
8799,35,15,2,2023-08-21,1,50.16
8800,43,633,4,2023-11-20,1,16.45
8801,80,399,4,2024-12-04,2,38.32
8802,7,932,3,2023-04-13,1,73.47
8803,60,39,2,2024-11-02,1,62.36
8804,98,588,2,2023-11-03,5,157.25
8805,91,815,5,2024-03-05,1,81.85
8806,61,618,1,2023-04-26,2,77.16
8807,24,153,1,2023-01-10,1,92.43
8808,26,374,4,2023-01-28,2,119.78
8809,68,302,1,2023-04-06,1,53.8
8810,50,755,3,2023-09-14,1,47.99
8811,33,619,1,2024-12-29,1,68.43
8812,37,904,3,2023-10-17,1,18.02
8813,37,848,5,2024-08-24,2,36.04
8814,36,5,2,2024-03-25,1,59.88
8815,41,817,5,2024-04-02,1,7.74
8816,55,462,1,2024-03-30,1,97.29
8817,91,819,3,2024-08-06,1,81.85
8818,97,32,4,2024-02-24,1,60.8
8819,92,402,2,2023-09-08,1,61.57
8820,93,283,3,2024-12-27,1,100.91
8821,46,565,4,2023-06-17,1,38.35
8822,30,689,5,2023-10-15,5,76.45
8823,96,735,1,2024-11-23,1,95.83
8824,68,256,5,2024-06-08,1,53.8
8825,45,503,2,2023-05-19,2,100.14
8826,13,135,5,2024-12-12,1,50.23
8827,66,794,4,2023-04-30,1,47.46
8828,60,458,4,2024-03-28,1,62.36
8829,49,445,5,2023-12-23,1,105.71
8830,86,517,3,2024-05-06,1,39.91
8831,74,664,3,2024-07-25,1,46.78
8832,49,995,2,2023-09-28,1,105.71
8833,70,388,5,2023-05-11,1,106.18
8834,98,404,4,2023-06-17,1,31.45
8835,38,435,2,2024-10-26,3,416.76
8836,80,250,4,2024-12-24,1,19.16
8837,11,18,3,2024-09-14,1,73.71
8838,39,173,1,2023-12-02,1,90.97
8839,22,174,5,2024-10-06,3,193.65
8840,28,56,4,2024-12-04,1,64.81
8841,56,960,3,2023-11-29,1,85.52
8842,77,413,5,2023-07-07,2,86.16
8843,57,192,1,2023-06-28,1,69.77
8844,15,677,3,2023-04-25,2,78.96
8845,29,965,4,2023-12-13,1,66.49
8846,39,532,1,2023-03-17,1,90.97
8847,71,138,3,2023-01-14,3,219.45
8848,9,272,4,2023-08-05,1,98.65
8849,55,512,5,2024-07-21,1,97.29
8850,94,136,4,2024-10-11,1,86.5
8851,78,850,4,2024-07-21,3,294.42
8852,60,464,1,2023-05-31,1,62.36
8853,78,127,1,2024-06-02,1,98.14
8854,50,339,3,2024-10-09,1,47.99
8855,49,86,5,2023-05-12,1,105.71
8856,58,835,1,2024-09-07,1,102.1
8857,76,724,1,2023-07-30,1,80.22
8858,47,562,5,2024-08-17,1,70.27
8859,4,347,3,2024-06-06,1,30.89
8860,88,906,4,2023-09-02,1,59.23
8861,50,993,5,2023-03-28,1,47.99
8862,76,488,2,2024-05-23,2,160.44
8863,48,563,4,2023-10-22,2,166.38
8864,83,173,1,2024-10-28,1,53.01
8865,100,381,5,2023-03-10,1,116.51
8866,18,867,3,2024-12-28,1,53.89
8867,44,83,3,2023-12-17,1,84.35
8868,64,293,5,2023-07-02,1,56.95
8869,6,564,1,2024-10-02,1,44.8
8870,10,976,4,2023-10-12,1,98.55
8871,78,650,4,2024-10-02,2,196.28
8872,78,351,2,2023-10-09,1,98.14
8873,3,185,2,2023-12-02,1,59.07
8874,53,281,1,2023-02-20,1,56.17
8875,70,430,3,2023-12-27,3,318.54
8876,68,119,3,2023-04-30,1,53.8
8877,29,193,5,2024-07-08,1,66.49
8878,83,666,5,2023-12-18,1,53.01
8879,3,391,4,2024-03-19,1,59.07
8880,6,915,1,2023-03-20,1,44.8
8881,96,889,5,2024-05-05,1,95.83
8882,90,320,5,2023-11-09,1,72.41
8883,99,446,3,2024-08-15,1,127.7
8884,81,282,4,2024-04-21,1,34.26
8885,8,79,1,2023-11-28,2,86.0
8886,12,38,2,2024-09-10,1,76.46
8887,43,640,1,2024-11-25,1,16.45
8888,18,110,3,2024-03-21,1,53.89
8889,93,527,4,2023-02-10,1,100.91
8890,57,902,5,2024-09-10,1,69.77
8891,51,905,3,2023-08-07,1,19.62
8892,48,352,1,2024-09-21,2,166.38
8893,22,761,1,2023-01-09,5,322.75
8894,17,463,3,2023-02-16,1,45.48
8895,10,807,4,2024-01-13,1,98.55
8896,28,553,2,2023-09-27,1,64.81
8897,64,964,5,2023-09-04,1,56.95
8898,46,180,4,2023-01-22,1,38.35
8899,78,139,1,2024-12-23,1,98.14
8900,95,939,3,2024-12-12,3,159.18
8901,77,517,3,2023-10-30,1,43.08
8902,64,873,4,2024-06-03,2,113.9
8903,7,183,5,2024-07-01,2,146.94
8904,8,795,2,2024-08-18,2,86.0
8905,14,92,2,2024-09-06,1,92.29
8906,22,376,5,2024-05-01,1,64.55
8907,16,370,2,2023-03-19,1,55.58
8908,34,396,1,2024-03-28,1,109.05
8909,49,412,3,2024-10-15,1,105.71
8910,78,479,5,2024-08-18,5,490.7
8911,27,216,3,2023-02-23,1,28.59
8912,61,246,4,2023-10-28,2,77.16
8913,23,983,1,2024-11-22,2,62.9
8914,13,629,1,2023-07-21,1,50.23
8915,21,848,5,2023-12-18,1,87.92
8916,50,434,2,2024-08-07,1,47.99
8917,30,141,2,2023-07-29,1,15.29
8918,48,604,1,2024-03-04,2,166.38
8919,31,924,3,2024-12-25,1,53.45
8920,48,140,2,2024-06-05,1,83.19
8921,44,334,1,2024-06-15,1,84.35
8922,100,10,1,2024-08-28,1,116.51
8923,20,587,3,2024-12-04,1,78.71
8924,52,59,2,2023-03-07,2,213.36
8925,6,481,2,2023-06-12,1,44.8
8926,41,886,2,2023-05-23,1,7.74
8927,90,343,3,2024-08-16,1,72.41
8928,75,90,4,2024-08-12,1,63.03
8929,29,341,3,2023-11-21,1,66.49
8930,99,472,4,2023-06-03,5,638.5
8931,2,303,1,2024-01-26,1,39.06
8932,17,273,1,2024-05-26,1,45.48
8933,56,441,4,2023-05-04,1,85.52
8934,98,586,5,2024-12-03,1,31.45
8935,5,194,2,2023-05-13,1,112.11
8936,92,548,5,2023-04-01,1,61.57
8937,15,99,4,2024-04-13,1,39.48
8938,52,146,4,2023-03-26,2,213.36
8939,44,205,2,2024-11-07,1,84.35
8940,30,126,4,2023-02-17,1,15.29
8941,35,412,3,2023-07-28,1,50.16
